og_id	tech	seq_date	code	stats	length	length_emma	seqlength_12s	seqlength_16s	seqlength_co1	cds_no	trna_no	rrna_no	status	genbank	rrna12s	rrna16s	atp6	atp8	cox1	cox2	cox3	cytb	nad1	nad2	nad3	nad4	nad4l	nad5	mad6	trna_phe	trna_val	trna_leuuag	trna_leuuaa	trna_ile	trna_met	trna_thr	trna_pro	trna_lys	trna_asp	trna_glu	trna_sergcu	trna_seruga	trna_tyr	trna_cys	trna_trp	trna_ala	trna_asn	trna_gly	trna_arg	trna_his	trna_gln
OG405	ilmn	230419	v177getorg	circular genome	16922	16922	951	1680	1545	13	22	2	all	OG405.ilmn.230419.v177getorg [organism=Parachaetodon ocellatus]  Parachaetodon ocellatus mitochondrion, complete genome	953	1681	684	168	1548	691	785	1141	975	1046	349	1381	297	1839	564	68	72	73	73	70	69	71	70	74	71	70	69	71	69	67	74	69	73	72	70	70	71
OG406	ilmn	230419	v177getorg	circular genome	16618	16618	945	1695	1593	13	22	2	all	OG406.ilmn.230419.v177getorg [organism=Parma sp.]  Parma sp. mitochondrion, complete genome	947	1697	684	168	1596	691	785	1141	975	1046	349	1381	297	1839	522	69	74	73	74	70	69	72	70	74	74	69	67	71	71	67	72	69	73	72	69	70	71
OG408	ilmn	230419	v177getorg	circular genome	16449	16449	948	1686	1548	13	22	2	all		951	1689	684	168	1551	691	785	1140	975	1046	349	1381	297	1845	522	68	72	73	74	70	72	73	70	74	72	69	68	71	70	65	71	69	73	71	69	69	71
OG409	ilmn	230419	v177getorg	1 scaffold(s)	16996	16996	978	1728	1548	13	22	2	all	OG409.ilmn.230419.v177getorg [organism=Pentapodus sp.]  Pentapodus sp. mitochondrion, complete genome	979	1731	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	71	72	73	74	70	70	74	69	75	72	69	68	71	71	67	72	69	73	71	69	69	71
OG410	ilmn	230419	v177getorg	circular genome	16679	16679	948	1668	1560	13	22	2	all	OG410.ilmn.230419.v177getorg [organism=Petroscirtes breviceps]  Petroscirtes breviceps mitochondrion, complete genome	951	1671	690	159	1563	691	785	1141	972	1045	349	1381	297	1842	522	69	72	72	73	70	70	72	70	75	72	68	70	71	70	65	72	69	73	70	69	69	71
OG411	ilmn	230419	v177getorg	circular genome	16544	16544	948	1692	1560	13	22	2	all		951	1694	684	168	1563	691	785	1142	975	1047	349	1381	297	1839	522	69	71	73	74	70	70	72	71	75	72	69	67	71	72	69	72	69	73	72	69	69	71
OG412	ilmn	230419	v177getorg	circular genome	16860	16860	954	1695	1560	13	22	2	all		957	1696	684	168	1563	691	785	1141	975	1045	349	1381	297	1413	522	70	72	73	75	68	69	72	70	74	73	71	68	71	71	68	72	69	73	71	69	69	71
OG413	ilmn	230419	v177getorg	circular genome	16622	16622	948	1725	1548	13	22	2	all		950	1727	684	168	1551	691	785	1141	975	1046	349	1381	297	1836	522	69	72	73	75	71	69	72	71	76	68	69	68	71	70	68	70	69	73	71	69	69	72
OG414	ilmn	221209	v177getorg	circular genome	16489	16489	945	1689	1548	12	22	2	missing	OG414.ilmn.221209.v177getorg [organism=Siganus canaliculatus]  Siganus canaliculatus mitochondrion, complete genome	947	1692	684	168	1551	691	785	1141	975	1045	349	1381		1839	522	68	72	73	74	70	69	72	70	75	72	69	67	71	71	66	72	69	73	73	68	69	71
OG415	ilmn	230419	v177getorg	circular genome	16491	16491	945	1689	1548	13	22	2	all		947	1692	684	168	1551	691	785	1141	975	1045	349	1381	297	1839	522	68	72	73	74	70	69	72	70	75	72	69	68	71	71	66	72	69	73	73	69	69	71
OG416	ilmn	230419	v177getorg	circular genome	16782	16782	948	1785	1548	13	22	2	all		951	1788	684	168	1551	691	785	1141	975	1046	352	1380	297	1818	522	68	74	73	74	70	69	73	70	74	73	70	69	71	70	66	69	69	73	71	69	69	71
OG417	ilmn	230419	v177getorg	circular genome	16782	16782	948	1785	1548	13	22	2	all		951	1788	684	168	1551	691	785	1141	975	1046	352	1380	297	1818	522	68	74	73	74	70	69	73	70	74	73	70	69	71	70	66	69	69	73	71	69	69	71
OG418	ilmn	230419	v177getorg	circular genome	16510	16510	948	1695	1548	13	22	2	all	OG418.ilmn.230419.v177getorg [organism=Tilodon sexfasciatus]  Tilodon sexfasciatus mitochondrion, complete genome	951	1698	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	71	74	72	69	68	71	70	65	71	69	73	72	69	69	71
OG419	ilmn	230419	v177getorg	circular genome	16714	16714	948	1671	1560	13	22	2	all	OG419.ilmn.230419.v177getorg [organism=Zeus faber]  Zeus faber mitochondrion, complete genome	951	1672	684	168	1563	691	785	1141	975	1036	349	1381	297	1839	522	68	72	73	74	70	69	72	70	74	72	69	68	71	70	66	71	69	73	71	69	69	71
OG42	hifi	240215	v3mitohifi	circular genome	16519	16519	948	1692	1548	13	22	2	all	OG42.hifi.240215.v3mitohifi [organism=Notolabrus parilus]  Notolabrus parilus mitochondrion, complete genome	950	1693	684	168	1551	691	785	1142	975	1045	352	1381	297	1839	522	68	73	73	75	71	69	73	70	74	73	69	69	71	71	68	71	69	73	72	69	69	71
OG420	ilmn	230324	v177getorg	circular genome	16998	16998	951	1704	1548	13	22	2	all	OG420.ilmn.230324.v177getorg [organism=Plectropomus oligacanthus]  Plectropomus oligacanthus mitochondrion, complete genome	952	1705	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	70	71	73	73	70	69	72	71	76	74	69	80	71	70	68	71	69	73	70	69	69	71
OG421	ilmn	230324	v177getorg	circular genome	16775	16775	960	1698	1548	13	22	2	all	OG421.ilmn.230324.v177getorg [organism=Variola albimarginata]  Variola albimarginata mitochondrion, complete genome	962	1699	684	168	1551	691	785	1141	975	1045	349	1381	297	1839	522	69	73	73	74	70	70	72	71	73	74	69	70	71	70	66	72	69	73	71	69	73	71
OG422	ilmn	221003	v177getorg	circular genome	16509	16509	951	1698	1548	13	22	2	all		953	1701	684	168	1551	691	785	1142	975	1046	349	1381	297	1839	522	68	73	73	74	70	69	72	70	75	72	69	68	71	71	67	73	69	73	72	69	69	71
OG423	ilmn	221003	v177getorg	circular genome	16750	16750	948	1713	1548	13	22	2	all		951	1716	684	168	1551	691	785	908	975	1046	349	1381	297	1839	522	68	74	73	74	70	69	72	70	75	72	69	68	71	71	67	71	69	73	72	69	69	71
OG424	ilmn	230323	v177getorg	circular genome	17558	17558	954	1719	1548	13	22	2	all		956	1722	684	168	1551	691	785	1142	975	1046	349	1381	297	1839	522	71	71	73	74	70	69	73	71	75	73	69	72	71	71	68	71	69	73	72	69	69	71
OG426	ilmn	230324	v177getorg	circular genome	16704	16704	954	1674	1554	13	22	2	all	OG426.ilmn.230324.v177getorg [organism=Chiloscyllium punctatum]  Chiloscyllium punctatum mitochondrion, complete genome	955	1677	684	168	1557	691	786	1145	974	1046	349	1378	297	1839	525	70	72	72	75	70	69	71	69	74	70	70	67	71	70	67	70	69	73	70	69	69	72
OG427	ilmn	230324	v177getorg	circular genome	16493	16493	948	1683	1548	13	22	2	all	OG427.ilmn.230324.v177getorg [organism=Choerodon schoenleinii]  Choerodon schoenleinii mitochondrion, complete genome	950	1684	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	73	73	75	71	69	72	70	74	72	69	68	71	71	66	72	69	73	72	70	70	71
OG428	ilmn	230324	v177getorg	circular genome	16477	16477	945	1680	1548	13	22	2	all	OG428.ilmn.230324.v177getorg [organism=Choerodon vitta]  Choerodon vitta mitochondrion, complete genome	946	1682	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	73	73	75	71	69	72	70	74	72	69	68	71	70	66	71	69	73	72	69	69	71
OG429	ilmn	230607	v177getorg	circular genome	16507	16507	945	1695	1542	13	22	2	all	OG429.ilmn.230607.v177getorg [organism=Coradion chrysozonus]  Coradion chrysozonus mitochondrion, complete genome	948	1697	684	168	1545	691	785	1141	975	1046	349	1381	297	1839	522	68	70	73	73	70	69	71	70	74	70	69	67	71	69	67	72	69	74	70	69	71	71
OG430	ilmn	230607	v177getorg	circular genome	16695	16695	951	1683	1557	13	23	2	all	OG430.ilmn.230607.v177getorg [organism=Coris pictoides]  Coris pictoides mitochondrion, complete genome	953	1684	684	168	1560	691	785	1141	975	1045	352	1380	297	1830	522	68	71	73	74	71	70	73	70	74	73	69	69	71	70	65	73	69	73	73	69	70	71
OG431	ilmn	230607	v177getorg	circular genome	16531	16531	948	1692	1560	13	22	2	all		951	1694	684	168	1563	691	785	1141	975	1047	349	1381	297	1839	522	69	71	73	74	70	70	72	70	75	72	69	67	71	71	68	72	69	73	72	69	69	71
OG432	ilmn	230607	v177getorg	circular genome	16805	16805	951	1701	1557	13	24	2	all	OG432.ilmn.230607.v177getorg [organism=Diploprion bifasciatum]  Diploprion bifasciatum mitochondrion, complete genome	954	1702	684	168	1560	692	785	1141	975	1046	349	1381	297	1839	522	69	72	73	75	70	69	72	70	74	73,73,73	69	69	71	71	66	72	69	73	72	69	71	71
OG433	ilmn	221003	v177getorg	circular genome	16493	16493	945	1692	1548	13	22	2	all		947	1694	684	168	1551	691	785	1141	975	1046	349	1381	297	1836	522	68	72	73	74	70	69	72	70	75	72	69	68	71	71	67	72	69	73	72	69	69	71
OG434	ilmn	221003	v177getorg	circular genome	16513	16513	951	1695	1548	13	22	2	all	OG434.ilmn.221003.v177getorg [organism=Lutjanus bohar]  Lutjanus bohar mitochondrion, complete genome	953	1698	684	168	1551	691	785	1141	975	1047	349	1381	297	1839	522	68	72	73	74	70	69	72	70	75	72	69	68	71	70	67	72	69	73	72	69	69	71
OG435	ilmn	221003	v177getorg	circular genome	16514	16514	948	1695	1548	13	22	2	all		951	1697	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	70	75	72	69	68	71	70	68	72	69	73	72	69	69	71
OG436	ilmn	230607	v177getorg	circular genome	16611	16611	945	1704	1548	13	22	2	all	OG436.ilmn.230607.v177getorg [organism=Echeneis naucrates]  Echeneis naucrates mitochondrion, complete genome	948	1705	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	75	70	69	73	71	76	68	69	67	71	70	65	70	69	73	71	69	69	71
OG437	ilmn	230607	v177getorg	circular genome	17860	17860	966	1695	1554	13	22	2	all		967	1697	684	168	1557	691	785	1141	978	1045	349	1381	297	1833	522	69	70	73	74	70	69	70	71	74	69	69	67	71	72	66	71	69	73	72	69	69	71
OG438	ilmn	230607	v177getorg	1 scaffold(s)	16583	16583	948	1689	1548	13	22	2	all		951	1692	684	177	1551	691	785	1141	975	1046	349	1381	297	1830	522	68	71	73	74	70	70	73	70	74	72	69	67	71	70	67	73	69	73	70	68	69	71
OG439	ilmn	230607	v177getorg	circular genome	16506	16506	951	1704	1548	13	22	2	all	OG439.ilmn.230607.v177getorg [organism=Glaucosoma magnificum]  Glaucosoma magnificum mitochondrion, complete genome	954	1705	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	70	72	70	74	71	69	68	71	70	68	71	69	73	71	69	69	71
OG440	ilmn	230607	v177getorg	circular genome	16556	16556	951	1719	1548	13	22	2	all	OG440.ilmn.230607.v177getorg [organism=Gnathanodon speciosus]  Gnathanodon speciosus mitochondrion, complete genome	953	1720	684	168	1551	691	785	1141	975	1045	349	1381	297	1839	522	68	72	73	75	70	70	72	71	75	71	69	68	71	70	66	72	69	73	70	69	72	71
OG441	ilmn	230607	v177getorg	circular genome	16574	16574	951	1656	1605	13	21	2	missing	OG441.ilmn.230607.v177getorg [organism=Gymnothorax cribroris]  Gymnothorax cribroris mitochondrion, complete genome	952	1658	684	168	1608	691	785	1140	972	1042	349	1378	297	1842	519	69	71	73	76	71	69	72	70	73	70	69		71	71	67	69	69	73	71	70	69	71
OG442	ilmn	230607	v177getorg	1 scaffold(s)	16722	16722	954	1707	1557	13	22	2	all	OG442.ilmn.230607.v177getorg [organism=Inegocia japonica]  Inegocia japonica mitochondrion, complete genome	957	1709	684	165	1560	691	785	1141	975	1053	349	1381	297	1839	522	68	74	73	74	70	70	72	69	76	71	69	69	71	70	69	71	69	73	72	69	69	71
OG443	ilmn	230607	v177getorg	circular genome	16492	16492	945	1686	1548	13	22	2	all	OG443.ilmn.230607.v177getorg [organism=Lactoria cornuta]  Lactoria cornuta mitochondrion, complete genome	947	1687	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	71	69	72	70	75	72	69	68	71	70	67	72	69	73	72	69	69	71
OG444	ilmn	230607	v177getorg	circular genome	16430	16430	945	1680	1548	13	22	2	all		947	1681	684	168	1551	691	785	1141	975	1045	349	1381	297	1839	522	68	72	73	74	71	69	72	71	75	72	69	68	71	70	67	69	69	73	72	69	69	71
OG445	ilmn	230607	v177getorg	circular genome	16692	16692	954	1683	1554	13	22	2	all	OG445.ilmn.230607.v177getorg [organism=Nebrius ferrugineus]  Nebrius ferrugineus mitochondrion, complete genome	956	1686	684	168	1557	691	786	1145	975	1046	349	1381	297	1842	525	69	72	72	75	70	69	70	69	74	70	70	67	71	70	67	69	69	73	70	69	69	72
OG446	ilmn	230419	v177getorg	circular genome	17528	17528	981	1608	1551	13	21	2	missing		984	1609	678	159	1554	690	786	1185	939	1044	348	1384	297	1839	543	66	66	69	68	68	68	65	70	65	66	68		70	66	65	67	68	73	65	64	66	71
OG447	ilmn	230419	v177getorg	circular genome	16426	16426	945	1668	1542	13	22	2	all		946	1669	684	165	1545	690	786	1141	972	1045	349	1374	297	1839	519	68	71	73	73	70	70	71	69	75	69	68	69	71	67	64	71	69	73	69	70	70	71
OG448	ilmn	230419	v177getorg	circular genome	16837	16837	954	1686	1548	13	22	2	all		957	1689	684	168	1551	691	785	1141	972	1045	352	1381	297	1845	522	68	74	72	74	70	69	71	70	75	72	69	69	71	70	65	72	69	73	71	69	69	71
OG449	ilmn	230419	v177getorg	circular genome	16525	16525	948	1692	1542	13	22	2	all		949	1693	684	168	1545	691	785	1141	975	1046	349	1381	297	1839	522	69	70	73	73	70	69	71	70	74	70	69	68	71	68	67	74	69	74	70	70	71	71
OG450	ilmn	230419	v177getorg	circular genome	16441	16441	945	1671	1557	13	22	2	all	OG450.ilmn.230419.v177getorg [organism=Lagocephalus sceleratus]  Lagocephalus sceleratus mitochondrion, complete genome	948	1673	684	168	1560	691	785	1140	975	1046	349	1381	297	1839	522	68	72	73	74	70	68	72	71	74	72	69	67	71	70	64	70	69	73	71	70	69	71
OG451	ilmn	230419	v177getorg	circular genome	17040	17040	951	1680	1548	13	22	2	all	OG451.ilmn.230419.v177getorg [organism=Ostorhinchus sp.]  Ostorhinchus sp. mitochondrion, complete genome	953	1681	684	168	1551	691	785	1141	975	1050	349	1381	297	1845	537	68	72	73	79	70	69	74	69	75	72	68	68	71	70	68	71	69	73	71	69	70	72
OG452	ilmn	221209	v177getorg	circular genome	16582	16582	942	1719	1542	13	22	2	all	OG452.ilmn.221209.v177getorg [organism=Pseudorhombus arsius]  Pseudorhombus arsius mitochondrion, complete genome	945	1721	684	168	1545	691	785	1140	975	1045	349	1381	297	1839	522	71	73	73	74	71	69	72	71	72	71	69	67	71	67	65	73	69	73	72	69	70	71
OG453	ilmn	230607	v177getorg	circular genome	16583	16583	942	1722	1542	13	22	2	all	OG453.ilmn.230607.v177getorg [organism=Pseudorhombus jenynsii]  Pseudorhombus jenynsii mitochondrion, complete genome	945	1724	684	168	1545	691	785	1140	975	1045	349	1381	297	1839	522	69	73	73	74	71	69	72	71	73	71	69	67	71	67	65	73	69	73	72	69	70	71
OG454	ilmn	230419	v177getorg	circular genome	16596	16596	945	1722	1542	13	22	2	all	OG454.ilmn.230419.v177getorg [organism=Pseudorhombus spinosus]  Pseudorhombus spinosus mitochondrion, complete genome	946	1725	684	168	1545	691	785	1140	975	1045	349	1381	297	1839	522	69	73	73	74	71	69	72	71	73	71	69	67	71	67	65	73	69	73	72	69	70	71
OG455	ilmn	230607	v177getorg	1 scaffold(s)	16303	16303	951	1719	1551	13	22	2	all	OG455.ilmn.230607.v177getorg [organism=Rachycentron canadum]  Rachycentron canadum mitochondrion, complete genome	952	1722	684	168	1554	691	785	1141	975	1045	349	1381	297	1839	522	68	73	73	74	72	69	73	71	75	69	68	68	71	70	68	72	69	73	72	69	69	71
OG456	ilmn	230419	v177getorg	circular genome	16804	16804	966	1689	1554	13	22	2	all	OG456.ilmn.230419.v177getorg [organism=Rhynchobatus djiddensis]  Rhynchobatus djiddensis mitochondrion, complete genome	967	1690	684	168	1557	691	786	1143	975	1046	351	1381	297	1851	519	70	72	72	75	70	70	74	70	74	70	69	67	71	71	68	69	69	73	70	72	69	72
OG457	ilmn	230419	v177getorg	1 scaffold(s)	17530	17530	969	1686	1557	13	22	2	all		972	1688	684	168	1558	691	785	1141	975	1045	349	1381	297	1836	534	68	72	72	76	72	69	73	70	74	69	69	69	71	71	66	72	69	73	72	70	69	71
OG458	ilmn	230419	v177getorg	circular genome	16591	16591	942	1665	1548	13	22	2	all	OG458.ilmn.230419.v177getorg [organism=Saurida sp.]  Saurida sp. mitochondrion, complete genome	945	1667	684	168	1551	691	785	1141	975	1048	349	1381	297	1839	522	68	72	73	74	72	70	72	70	72	71	69	69	71	70	66	73	69	73	71	69	70	71
OG459	ilmn	230419	v177getorg	circular genome	16503	16503	942	1671	1548	13	22	2	all	OG459.ilmn.230419.v177getorg [organism=Saurida undosquamis]  Saurida undosquamis mitochondrion, complete genome	945	1672	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	72	69	72	70	72	71	69	69	71	70	65	72	69	73	71	69	69	71
OG46	hic	240423	v177getorg	circular genome	16523	16523	954	1692	1548	13	22	2	all		957	1694	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	71	74	73	69	68	71	70	65	72	69	73	72	69	69	70
OG46	hifi	240215	v3mitohifi	circular genome	33046	16523	954	1692	1548	13	22	2	all		957	1694	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	71	74	73	69	68	71	70	65	72	69	73	72	69	69	70
OG460	ilmn	221209	v177getorg	circular genome	17418	17418	996	1725	1548	13	22	2	all		998	1728	684	168	1551	691	870	1141	975	1046	349	1381	297	1842	522	70	72	73	74	70	70	73	69	75	72	69	69	71	72	66	73	69	73	72	69	69	71
OG461	ilmn	230419	v177getorg	circular genome	16545	16545	954	1692	1557	13	22	2	all	OG461.ilmn.230419.v177getorg [organism=Scomberomorus queenslandicus]  Scomberomorus queenslandicus mitochondrion, complete genome	957	1693	684	168	1560	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	71	70	72	70	74	73	69	68	72	67	66	73	69	73	72	69	70	71
OG462	ilmn	230419	v177getorg	circular genome	17361	17361	942	1671	1554	13	22	2	all	OG462.ilmn.230419.v177getorg [organism=Scorpaenidae sp.]  Scorpaenidae sp. mitochondrion, complete genome	943	1673	684	168	1557	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	69	74	71	69	68	71	70	64	71	69	73	71	69	69	71
OG463	ilmn	230419	v177getorg	circular genome	16521	16521	948	1713	1548	13	22	2	all		951	1715	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	75	70	69	72	71	75	71	69	67	71	70	66	71	69	73	71	69	69	71
OG464	ilmn	230419	v177getorg	circular genome	16562	16562	945	1650	1605	13	22	2	all		946	1653	684	168	1608	691	785	1140	972	1042	349	1378	297	1842	519	69	71	73	76	71	69	72	70	73	70	69	68	71	71	67	69	69	73	71	70	69	71
OG465	ilmn	230419	v177getorg	circular genome	16491	16491	945	1689	1548	13	22	2	all	OG465.ilmn.230419.v177getorg [organism=Siganus canaliculatus]  Siganus canaliculatus mitochondrion, complete genome	947	1692	684	168	1551	691	785	1141	975	1045	349	1381	297	1839	522	68	72	73	74	70	69	72	70	75	72	69	68	71	71	66	72	69	73	73	69	69	71
OG466	ilmn	221209	v177getorg	circular genome	16655	16655	951	1737	1560	13	22	2	all		953	1738	684	168	1563	691	785	1141	975	1050	349	1381	297	1839	522	69	73	73	75	71	69	73	72	75	72	69	68	71	70	67	71	69	73	71	69	69	71
OG467	ilmn	230419	v177getorg	circular genome	16450	16450	939	1665	1548	13	22	2	all	OG467.ilmn.230419.v177getorg [organism=Synodus sageneus]  Synodus sageneus mitochondrion, complete genome	940	1667	684	168	1551	691	786	1141	975	1043	350	1381	297	1833	522	68	73	72	74	72	69	72	71	74	72	69	61	71	68	65	69	69	73	71	70	69	71
OG468	ilmn	230419	v177getorg	1 scaffold(s)	16620	16620	945	1692	1548	13	22	2	all	OG468.ilmn.230419.v177getorg [organism=Upeneus sp.]  Upeneus sp. mitochondrion, complete genome	948	1694	684	168	1551	691	785	1141	975	1047	349	1381	297	1839	522	69	72	73	74	71	70	72	70	74	73	69	68	71	70	67	71	69	73	71	69	71	71
OG469	ilmn	230419	v177getorg	1 scaffold(s)	16622	16622	945	1689	1548	13	22	2	all	OG469.ilmn.230419.v177getorg [organism=Upeneus luzonius]  Upeneus luzonius mitochondrion, complete genome	948	1692	684	168	1551	691	785	1141	975	1047	349	1381	297	1839	522	69	72	73	74	71	70	72	70	74	73	69	68	71	70	67	71	69	73	71	69	71	71
OG47	hic	240207	v177getorg	circular genome	16702	16702	948	1686	1548	13	22	2	all		950	1687	684	168	1551	691	786	1141	975	1046	349	1381	297	1839	522	68	73	73	75	70	70	70	70	74	69	69	68	71	71	65	71	69	73	73	69	69	71
OG47	hifi	231115	v3mitohifi	circular genome	16702	16702	948	1686	1548	13	23	2	all	OG47.hifi.231115.v3mitohifi [organism=Heteroscarus acroptilus]  Heteroscarus acroptilus mitochondrion, complete genome	950	1687	684	168	1551	691	785	1141	975	1046	349	1381	297	1839	522	68	73	73	75	70	70	70	70	74	69	69	68	71	71	65	71	69	73	74,73	69	69	71
OG470	ilmn	230607	v177getorg	circular genome	16940	16940	942	1692	1551	13	22	2	all		943	1695	684	168	1554	691	785	1140	972	1050	349	1381	297	1830	522	69	73	73	74	70	69	73	69	77	71	69	67	71	68	66	70	69	74	72	68	69	71
OG471	ilmn	230607	v177getorg	circular genome	16692	16692	954	1683	1554	13	22	2	all	OG471.ilmn.230607.v177getorg [organism=Nebrius ferrugineus]  Nebrius ferrugineus mitochondrion, complete genome	956	1686	684	168	1557	691	786	1145	975	1046	349	1381	297	1842	525	69	72	72	75	70	69	70	69	74	70	70	67	71	70	67	69	69	73	70	69	69	72
OG474	ilmn	230607	v177getorg	circular genome	16807	16807	957	1707	1569	13	22	2	all	OG474.ilmn.230607.v177getorg [organism=Upeneus taeniopterus]  Upeneus taeniopterus mitochondrion, complete genome	960	1709	684	168	1572	691	785	1141	975	1044	349	1382	297	1839	522	71	72	73	74	72	72	72	71	76	73	69	67	71	69	67	70	69	73	71	72	70	71
OG475	ilmn	230607	v177getorg	1 scaffold(s)	16613	16613	945	1689	1548	13	22	2	all	OG475.ilmn.230607.v177getorg [organism=Upeneus tragula]  Upeneus tragula mitochondrion, complete genome	948	1692	684	168	1551	691	785	1141	975	1047	349	1381	297	1839	522	69	72	73	74	71	70	72	70	74	73	69	68	71	70	67	71	69	73	71	69	71	71
OG476	ilmn	230607	v177getorg	circular genome	16785	16785	954	1716	1548	13	23	2	all	OG476.ilmn.230607.v177getorg [organism=Lethrinus sp.]  Lethrinus sp. mitochondrion, complete genome	955	1717	684	168	1551	691	785	1141	972	1046	349	1381	297	1839	522	68	74	73	74	70	70	72	69	76	72	69	70	71	71	68	73	69	73	72	68	69	71
OG477	ilmn	230419	v177getorg	circular genome	16502	16502	951	1686	1548	13	22	2	all	OG477.ilmn.230419.v177getorg [organism=Abalistes stellatus]  Abalistes stellatus mitochondrion, complete genome	954	1688	684	168	1551	691	785	1141	975	1045	349	1381	297	1839	522	68	72	73	74	71	70	71	70	75	72	69	67	71	70	68	73	69	73	72	69	69	71
OG478	ilmn	230419	v177getorg	circular genome	16698	16698	945	1695	1584	13	22	2	all	OG478.ilmn.230419.v177getorg [organism=Abudefduf bengalensis]  Abudefduf bengalensis mitochondrion, complete genome	947	1698	684	168	1587	691	785	1141	975	1045	349	1381	297	1839	522	69	72	73	74	70	69	72	70	74	73	69	68	71	71	67	72	69	73	72	69	69	71
OG479	ilmn	230419	v177getorg	circular genome	16697	16697	945	1695	1584	13	22	2	all		947	1697	684	168	1587	691	785	1141	975	1045	349	1381	297	1839	522	69	72	73	74	70	69	72	70	74	73	69	68	71	71	67	72	69	73	72	69	69	71
OG480	ilmn	230419	v177getorg	circular genome	16698	16698	945	1695	1584	13	22	2	all		947	1697	684	168	1587	691	785	1141	975	1045	349	1381	297	1839	522	69	72	73	74	70	69	72	70	74	73	69	68	71	71	67	72	69	73	72	69	69	71
OG481	ilmn	230419	v177getorg	circular genome	16645	16645	951	1695	1563	13	22	2	all		954	1698	684	165	1566	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	73	70	70	72	71	74	73	69	68	71	70	66	71	69	73	72	71	69	71
OG482	ilmn	230419	v177getorg	circular genome	16571	16571	951	1725	1548	13	22	2	all	OG482.ilmn.230419.v177getorg [organism=Alepes apercna]  Alepes apercna mitochondrion, complete genome	954	1727	684	168	1551	691	785	1141	975	1045	349	1381	297	1839	522	68	72	73	75	70	71	72	71	75	71	69	68	71	70	67	71	69	73	70	69	71	71
OG483	ilmn	230323	v177getorg	circular genome	16729	16729	948	1695	1563	13	22	2	all	OG483.ilmn.230323.v177getorg [organism=Amphiprion clarkii]  Amphiprion clarkii mitochondrion, complete genome	950	1697	684	168	1566	691	785	1141	975	1045	349	1381	297	1839	522	69	72	73	74	70	69	72	70	74	72	69	69	71	71	67	72	69	73	72	69	69	71
OG484	ilmn	230419	v177getorg	circular genome	16728	16728	948	1695	1563	13	22	2	all	OG484.ilmn.230419.v177getorg [organism=Amphiprion clarkii]  Amphiprion clarkii mitochondrion, complete genome	950	1697	684	168	1566	691	785	1141	975	1045	349	1381	297	1839	522	69	72	73	74	70	69	72	70	74	72	69	69	71	71	67	72	69	73	72	69	69	71
OG485	ilmn	230419	v177getorg	circular genome	16556	16556	951	1680	1548	13	22	2	all		954	1682	684	168	1551	691	785	1141	975	1047	349	1381	297	1839	522	68	72	73	75	70	69	72	70	73	72	69	68	71	70	66	72	69	73	70	69	69	71
OG486	ilmn	230419	v177getorg	circular genome	16526	16526	954	1683	1548	13	22	2	all	OG486.ilmn.230419.v177getorg [organism=Apogonichthyoides brevicaudatus]  Apogonichthyoides brevicaudatus mitochondrion, complete genome	955	1685	684	168	1551	691	785	1141	975	1047	349	1381	297	1839	522	70	72	73	74	70	70	73	72	73	72	69	66	71	70	67	72	70	73	70	69	69	72
OG487	ilmn	230419	v177getorg	circular genome	17044	17044	960	1692	1557	13	22	2	all		962	1694	684	168	1560	691	785	1141	975	1047	349	1381	297	1839	513	70	72	73	74	70	69	74	71	74	73	69	68	71	70	70	72	69	73	70	69	68	71
OG488	ilmn	230323	v177getorg	circular genome	16488	16488	945	1695	1554	13	22	2	all	OG488.ilmn.230323.v177getorg [organism=Argyrosomus hololepidotus]  Argyrosomus hololepidotus mitochondrion, complete genome	948	1696	684	168	1557	691	785	1141	975	1046	349	1381	297	1839	522	68	72	73	74	70	69	72	70	74	69	69	68	71	70	66	71	69	73	71	69	69	71
OG489	ilmn	230419	v177getorg	1 scaffold(s)	17194	17194	951	1692	1563	13	22	2	all		954	1695	684	168	1566	684	785	1140	963	1059	349	1381	297	1842	522	69	73	73	74	69	69	72	70	75	73	68	69	72	69	67	70	69	74	71	69	71	71
